order_id,customer_id,order_date,status
39063,10744,2023-06-04,Cancelled
39064,11631,2023-09-26,Completed
39065,4984,2023-06-25,Processing
39066,10390,2023-02-27,Processing
39067,4139,2023-09-10,Completed
39068,1321,2023-10-30,Completed
39069,13201,2023-04-08,Processing
39070,2367,2023-02-16,Completed
39071,4314,2023-10-27,Completed
39072,11983,2023-07-23,Completed
39073,2536,2023-04-12,Completed
39074,6290,2023-01-06,Completed
39075,2376,2023-12-12,Completed
39076,10499,2023-09-22,Completed
39077,2614,2023-03-18,Completed
39078,12407,2023-02-04,Processing
39079,13454,2023-04-21,Completed
39080,4386,2023-07-10,Cancelled
39081,9855,2023-08-14,Completed
39082,225,2023-08-09,Completed
39083,13182,2023-01-27,Completed
39084,7397,2023-10-29,Completed
39085,2801,2023-10-22,Completed
39086,1281,2023-04-10,Processing
39087,12533,2023-11-05,Processing
39088,14512,2023-03-23,Completed
39089,522,2023-01-06,Completed
39090,1619,2023-08-10,Completed
39091,13451,2023-01-22,Processing
39092,12407,2023-05-01,Completed
39093,7807,2023-05-19,Completed
39094,11875,2023-04-13,Completed
39095,1602,2023-02-09,Completed
39096,2307,2023-10-25,Completed
39097,7823,2023-09-20,Completed
39098,12859,2023-11-23,Completed
39099,12020,2023-01-31,Completed
39100,14185,2023-02-25,Completed
39101,9408,2023-11-22,Processing
39102,943,2023-03-31,Completed
39103,3932,2023-09-05,Completed
39104,9346,2023-07-04,Completed
39105,10398,2023-04-18,Completed
39106,3750,2023-06-07,Cancelled
39107,8453,2023-08-10,Completed
39108,8582,2023-07-20,Cancelled
39109,4741,2023-06-02,Completed
39110,12420,2023-12-16,Completed
39111,408,2023-01-26,Completed
39112,2044,2023-11-19,Completed
39113,5273,2023-06-22,Completed
39114,14618,2023-07-20,Completed
39115,8759,2023-08-15,Completed
39116,5758,2023-09-20,Completed
39117,14382,2023-10-20,Completed
39118,12974,2023-04-22,Completed
39119,11563,2023-04-01,Completed
39120,1980,2023-01-28,Completed
39121,10145,2023-08-25,Completed
39122,6165,2023-12-30,Completed
39123,10199,2023-11-15,Completed
39124,3839,2023-04-30,Completed
39125,7141,2023-05-03,Completed
39126,13477,2023-09-03,Completed
39127,2316,2023-03-02,Completed
39128,8293,2023-05-14,Cancelled
39129,4757,2023-11-16,Completed
39130,6797,2023-12-11,Processing
39131,14315,2023-07-30,Completed
39132,11637,2023-04-26,Completed
39133,33,2023-01-29,Completed
39134,4332,2023-10-14,Completed
39135,14534,2023-09-19,Completed
39136,12795,2023-06-11,Completed
39137,6891,2023-06-01,Completed
39138,8524,2023-07-21,Completed
39139,3517,2023-11-11,Processing
39140,4582,2023-11-27,Completed
39141,4216,2023-10-07,Completed
39142,158,2023-01-02,Cancelled
39143,11301,2023-11-02,Completed
39144,4946,2023-09-11,Completed
39145,10384,2023-12-02,Completed
39146,3629,2023-03-28,Completed
39147,3783,2023-10-18,Processing
39148,3822,2023-10-26,Processing
39149,2689,2023-12-08,Completed
39150,8885,2023-10-18,Completed
39151,9244,2023-05-14,Completed
39152,5045,2023-07-03,Completed
39153,12076,2023-12-09,Completed
39154,13891,2023-09-10,Processing
39155,11115,2023-10-06,Processing
39156,7847,2023-12-23,Completed
39157,5386,2023-05-19,Completed
39158,2099,2023-12-10,Completed
39159,2157,2023-07-04,Completed
39160,5455,2023-09-20,Completed
39161,8326,2023-06-25,Completed
39162,3751,2023-03-26,Completed
39163,14317,2023-09-05,Completed
39164,2128,2023-03-20,Completed
39165,13295,2023-03-13,Completed
39166,2386,2023-08-08,Processing
39167,12720,2023-12-07,Processing
39168,5601,2023-11-24,Completed
39169,7032,2023-04-02,Completed
39170,7457,2023-04-18,Completed
39171,7763,2023-08-23,Completed
39172,4198,2023-06-14,Completed
39173,4427,2023-04-27,Processing
39174,12664,2023-08-07,Completed
39175,2279,2023-06-03,Completed
39176,1475,2023-03-17,Completed
39177,13052,2023-07-10,Completed
39178,5990,2023-12-20,Processing
39179,7489,2023-04-05,Completed
39180,12712,2023-01-03,Completed
39181,9241,2023-03-31,Completed
39182,14905,2023-11-09,Completed
39183,416,2023-02-23,Completed
39184,12590,2023-07-17,Completed
39185,13412,2023-02-27,Completed
39186,5508,2023-05-28,Completed
39187,2167,2023-06-28,Completed
39188,5783,2023-06-17,Processing
39189,13904,2023-06-18,Completed
39190,2379,2023-03-06,Completed
39191,8854,2023-09-26,Cancelled
39192,12647,2023-07-11,Cancelled
39193,7294,2023-12-07,Completed
39194,289,2023-01-12,Completed
39195,2601,2023-11-16,Completed
39196,1726,2023-06-21,Completed
39197,14333,2023-09-25,Completed
39198,6054,2023-10-09,Completed
39199,14776,2023-10-25,Completed
39200,8767,2023-04-14,Completed
39201,717,2023-06-05,Completed
39202,3413,2023-08-05,Completed
39203,5324,2023-10-31,Completed
39204,12215,2023-08-29,Completed
39205,13491,2023-09-24,Completed
39206,2394,2023-04-09,Completed
39207,4081,2023-10-19,Processing
39208,11255,2023-06-06,Completed
39209,1013,2023-02-09,Completed
39210,6249,2023-10-20,Completed
39211,2361,2023-06-26,Completed
39212,10326,2023-03-13,Completed
39213,1947,2023-06-30,Completed
39214,3513,2023-12-30,Cancelled
39215,8119,2023-04-21,Completed
39216,5600,2023-11-21,Completed
39217,1352,2023-02-23,Processing
39218,14818,2023-05-18,Completed
39219,11090,2023-08-21,Completed
39220,3076,2023-10-30,Completed
39221,3905,2023-03-20,Completed
39222,11448,2023-07-27,Completed
39223,7861,2023-02-01,Completed
39224,10540,2023-11-08,Completed
39225,528,2023-08-20,Completed
39226,10846,2023-06-28,Completed
39227,14103,2023-12-31,Completed
39228,11167,2023-06-23,Completed
39229,13468,2023-02-04,Completed
39230,13669,2023-03-29,Completed
39231,5648,2023-04-25,Completed
39232,5161,2023-10-18,Completed
39233,10889,2023-04-14,Completed
39234,9474,2023-07-09,Processing
39235,5486,2023-06-13,Completed
39236,12843,2023-03-17,Completed
39237,13378,2023-07-07,Completed
39238,14176,2023-03-21,Completed
39239,3280,2023-11-01,Completed
39240,14581,2023-11-21,Completed
39241,7411,2023-04-21,Completed
39242,6733,2023-01-20,Completed
39243,4017,2023-06-25,Completed
39244,13019,2023-08-16,Completed
39245,11487,2023-07-02,Completed
39246,3937,2023-04-06,Completed
39247,1045,2023-12-26,Completed
39248,14483,2023-09-24,Completed
39249,3440,2023-11-27,Cancelled
39250,313,2023-06-26,Completed
39251,8508,2023-01-12,Completed
39252,10643,2023-06-23,Completed
39253,1891,2023-01-31,Processing
39254,13760,2023-10-23,Completed
39255,11811,2023-04-04,Completed
39256,4222,2023-12-06,Processing
39257,12193,2023-10-10,Completed
39258,6979,2023-06-02,Completed
39259,8688,2023-12-20,Completed
39260,9173,2023-02-04,Completed
39261,4840,2023-06-29,Completed
39262,13911,2023-02-08,Completed
39263,4796,2023-07-10,Completed
39264,2029,2023-11-24,Completed
39265,10285,2023-05-27,Processing
39266,13124,2023-04-17,Completed
39267,13252,2023-05-26,Completed
39268,13199,2023-04-28,Processing
39269,2908,2023-07-27,Completed
39270,3144,2023-03-20,Processing
39271,8920,2023-12-01,Processing
39272,12386,2023-10-12,Completed
39273,5391,2023-09-30,Completed
39274,7575,2023-01-15,Completed
39275,9660,2023-06-17,Processing
39276,9307,2023-03-16,Completed
39277,1678,2023-09-16,Completed
39278,2044,2023-06-15,Completed
39279,10357,2023-05-05,Completed
39280,7682,2023-09-03,Completed
39281,12157,2023-06-25,Completed
39282,3115,2023-02-26,Completed
39283,4167,2023-07-23,Processing
39284,13654,2023-06-26,Cancelled
39285,4854,2023-08-11,Completed
39286,11036,2023-09-29,Completed
39287,8096,2023-09-18,Completed
39288,11079,2023-07-28,Completed
39289,13014,2023-03-04,Completed
39290,8299,2023-08-29,Completed
39291,14722,2023-02-25,Completed
39292,6600,2023-08-20,Completed
39293,13063,2023-07-08,Completed
39294,2342,2023-09-25,Completed
39295,6320,2023-05-18,Completed
39296,12245,2023-12-12,Completed
39297,9323,2023-06-21,Completed
39298,1110,2023-08-08,Completed
39299,11774,2023-08-03,Completed
39300,1251,2023-10-03,Processing
39301,10834,2023-12-03,Completed
39302,6473,2023-09-08,Completed
39303,7409,2023-04-24,Completed
39304,3074,2023-08-03,Completed
39305,5371,2023-04-27,Completed
39306,10282,2023-12-26,Processing
39307,5546,2023-10-10,Completed
39308,8273,2023-07-24,Completed
39309,10728,2023-10-22,Completed
39310,916,2023-12-29,Completed
39311,262,2023-03-30,Completed
39312,5515,2023-08-06,Cancelled
39313,3320,2023-11-15,Completed
39314,13642,2023-03-16,Completed
39315,8151,2023-10-21,Completed
39316,3041,2023-03-14,Processing
39317,4904,2023-12-29,Processing
39318,14208,2023-08-13,Completed
39319,12836,2023-06-28,Cancelled
39320,2663,2023-03-21,Completed
39321,11187,2023-08-29,Processing
39322,6959,2023-07-31,Completed
39323,6242,2023-06-10,Cancelled
39324,5265,2023-03-18,Completed
39325,6938,2023-02-04,Completed
39326,1973,2023-03-09,Completed
39327,2175,2023-03-04,Completed
39328,1328,2023-12-17,Completed
39329,4891,2023-04-04,Completed
39330,12078,2023-05-11,Processing
39331,6723,2023-10-24,Completed
39332,13691,2023-04-01,Completed
39333,7315,2023-06-15,Completed
39334,9032,2023-09-19,Completed
39335,7249,2023-01-08,Completed
39336,12029,2023-11-06,Completed
39337,11506,2023-03-29,Completed
39338,11841,2023-06-04,Completed
39339,6727,2023-09-26,Completed
39340,548,2023-07-31,Completed
39341,12355,2023-05-13,Cancelled
39342,11859,2023-11-23,Completed
39343,12970,2023-02-27,Completed
39344,13787,2023-06-05,Completed
39345,10819,2023-02-06,Completed
39346,5730,2023-08-09,Completed
39347,13125,2023-08-22,Completed
39348,5553,2023-05-03,Completed
39349,3877,2023-05-15,Completed
39350,5882,2023-03-31,Processing
39351,9518,2023-08-27,Processing
39352,3792,2023-07-05,Completed
39353,2872,2023-03-24,Completed
39354,7543,2023-03-15,Processing
39355,575,2023-07-03,Completed
39356,1102,2023-12-28,Completed
39357,8222,2023-04-20,Completed
39358,1376,2023-12-17,Processing
39359,11003,2023-08-16,Completed
39360,13119,2023-04-20,Completed
39361,5235,2023-09-19,Completed
39362,3949,2023-03-29,Completed
39363,13817,2023-10-13,Completed
39364,6875,2023-01-09,Completed
39365,14320,2023-03-06,Processing
39366,3805,2023-11-02,Completed
39367,12823,2023-08-27,Completed
39368,4465,2023-11-10,Completed
39369,5846,2023-05-14,Completed
39370,3732,2023-07-26,Processing
39371,7526,2023-11-23,Completed
39372,4398,2023-10-29,Completed
39373,7888,2023-12-13,Completed
39374,5791,2023-04-06,Processing
39375,11715,2023-06-21,Completed
39376,10547,2023-02-06,Completed
39377,3751,2023-11-06,Completed
39378,3135,2023-04-12,Completed
39379,13125,2023-08-16,Completed
39380,1300,2023-08-22,Completed
39381,4607,2023-10-22,Completed
39382,11258,2023-11-12,Completed
39383,887,2023-02-10,Completed
39384,9751,2023-02-17,Completed
39385,12000,2023-11-30,Completed
39386,11178,2023-09-15,Completed
39387,11977,2023-06-01,Completed
39388,2047,2023-01-10,Completed
39389,14723,2023-05-11,Completed
39390,4891,2023-07-09,Completed
39391,7003,2023-09-11,Completed
39392,6602,2023-11-26,Completed
39393,5968,2023-06-15,Completed
39394,5528,2023-03-26,Completed
39395,7895,2023-01-25,Completed
39396,5897,2023-07-13,Completed
39397,3458,2023-02-05,Completed
39398,7558,2023-11-17,Completed
39399,11493,2023-06-21,Completed
39400,3299,2023-09-09,Completed
39401,11591,2023-06-13,Completed
39402,7503,2023-12-10,Completed
39403,12565,2023-08-31,Completed
39404,12518,2023-02-04,Completed
39405,14180,2023-12-08,Completed
39406,14039,2023-05-24,Cancelled
39407,5277,2023-06-13,Completed
39408,10253,2023-07-08,Completed
39409,1527,2023-08-11,Completed
39410,14533,2023-03-10,Completed
39411,11887,2023-06-23,Completed
39412,12903,2023-12-13,Completed
39413,2151,2023-05-22,Completed
39414,13482,2023-04-11,Completed
39415,2157,2023-10-03,Completed
39416,10616,2023-01-28,Completed
39417,14462,2023-09-19,Processing
39418,2795,2023-07-20,Completed
39419,14721,2023-10-05,Completed
39420,4244,2023-12-09,Completed
39421,6827,2023-09-10,Completed
39422,3043,2023-05-16,Completed
39423,6696,2023-05-09,Processing
39424,6893,2023-03-12,Completed
39425,4092,2023-07-08,Processing
39426,11271,2023-11-13,Completed
39427,3235,2023-11-28,Completed
39428,436,2023-06-16,Completed
39429,9650,2023-03-22,Completed
39430,2373,2023-02-19,Completed
39431,10397,2023-12-02,Completed
39432,112,2023-07-15,Completed
39433,3035,2023-08-17,Completed
39434,5575,2023-09-22,Completed
39435,5889,2023-01-09,Processing
39436,9289,2023-03-17,Completed
39437,8175,2023-05-31,Completed
39438,5050,2023-08-20,Completed
39439,7361,2023-09-22,Completed
39440,13787,2023-06-27,Processing
39441,9489,2023-11-10,Completed
39442,958,2023-05-01,Completed
39443,4832,2023-02-12,Completed
39444,4969,2023-05-10,Completed
39445,12279,2023-08-27,Completed
39446,8286,2023-10-12,Processing
39447,2767,2023-05-30,Completed
39448,6826,2023-11-11,Processing
39449,668,2023-04-21,Completed
39450,7924,2023-05-14,Completed
39451,515,2023-08-27,Completed
39452,9436,2023-07-04,Completed
39453,11269,2023-07-27,Completed
39454,4290,2023-05-16,Completed
39455,10294,2023-07-08,Completed
39456,13222,2023-03-13,Completed
39457,11216,2023-09-14,Completed
39458,812,2023-09-24,Completed
39459,5708,2023-01-08,Completed
39460,5850,2023-02-20,Completed
39461,6073,2023-10-14,Processing
39462,1521,2023-06-13,Completed
39463,5750,2023-07-19,Completed
39464,1479,2023-04-01,Completed
39465,12056,2023-10-12,Completed
39466,2002,2023-08-24,Completed
39467,5819,2023-03-23,Completed
39468,9224,2023-07-20,Completed
39469,2139,2023-06-13,Completed
39470,12634,2023-09-12,Completed
39471,3070,2023-02-07,Processing
39472,351,2023-11-30,Completed
39473,12498,2023-09-26,Completed
39474,2306,2023-06-17,Completed
39475,7209,2023-11-04,Completed
39476,6871,2023-10-07,Completed
39477,4792,2023-07-08,Completed
39478,14640,2023-08-19,Completed
39479,1265,2023-03-19,Cancelled
39480,13930,2023-03-13,Completed
39481,1558,2023-05-20,Completed
39482,4961,2023-11-04,Completed
39483,6389,2023-12-17,Processing
39484,8978,2023-12-22,Completed
39485,6735,2023-07-03,Completed
39486,14249,2023-08-22,Completed
39487,3907,2023-08-21,Completed
39488,14640,2023-01-07,Cancelled
39489,8058,2023-11-07,Completed
39490,13847,2023-05-06,Completed
39491,12399,2023-03-17,Completed
39492,13442,2023-08-20,Completed
39493,3434,2023-09-01,Completed
39494,10500,2023-11-16,Completed
39495,666,2023-09-11,Completed
39496,14867,2023-06-10,Completed
39497,8753,2023-05-11,Completed
39498,3658,2023-06-03,Completed
39499,4149,2023-10-21,Processing
39500,13190,2023-09-01,Completed
39501,14526,2023-08-21,Completed
39502,13953,2023-02-03,Completed
39503,13803,2023-07-14,Processing
39504,10384,2023-03-19,Cancelled
39505,6904,2023-08-25,Completed
39506,5300,2023-05-22,Completed
39507,1543,2023-03-22,Processing
39508,11043,2023-03-20,Cancelled
39509,718,2023-10-22,Completed
39510,3140,2023-04-18,Completed
39511,2921,2023-12-16,Completed
39512,655,2023-11-14,Completed
39513,9324,2023-06-26,Completed
39514,6329,2023-11-11,Completed
39515,9968,2023-11-03,Completed
39516,11415,2023-08-28,Completed
39517,7891,2023-10-18,Processing
39518,6734,2023-06-28,Completed
39519,13787,2023-04-26,Completed
39520,3812,2023-01-31,Completed
39521,14438,2023-10-23,Completed
39522,1750,2023-05-22,Completed
39523,11403,2023-08-31,Completed
39524,5818,2023-05-04,Completed
39525,6112,2023-01-28,Processing
39526,10920,2023-09-02,Completed
39527,10729,2023-01-12,Completed
39528,1082,2023-12-27,Completed
39529,6775,2023-03-11,Completed
39530,12376,2023-11-20,Completed
39531,13434,2023-04-07,Completed
39532,11234,2023-02-25,Completed
39533,5364,2023-01-05,Completed
39534,13379,2023-03-03,Completed
39535,10534,2023-04-13,Completed
39536,3202,2023-12-04,Completed
39537,6999,2023-05-04,Completed
39538,10280,2023-10-17,Completed
39539,5332,2023-12-23,Completed
39540,9272,2023-12-23,Processing
39541,10952,2023-05-04,Processing
39542,291,2023-04-28,Completed
39543,6961,2023-10-22,Processing
39544,5739,2023-04-18,Completed
39545,12995,2023-09-26,Completed
39546,3424,2023-01-09,Completed
39547,11359,2023-07-19,Completed
39548,3500,2023-08-26,Completed
39549,8174,2023-10-16,Cancelled
39550,13087,2023-02-17,Completed
39551,7805,2023-12-03,Completed
39552,5569,2023-05-30,Completed
39553,844,2023-06-27,Cancelled
39554,14974,2023-10-02,Completed
39555,914,2023-10-11,Completed
39556,4440,2023-04-27,Cancelled
39557,5668,2023-07-05,Completed
39558,7897,2023-09-12,Completed
39559,3991,2023-12-29,Completed
39560,9169,2023-04-18,Completed
39561,11519,2023-11-24,Completed
39562,10285,2023-12-31,Completed
39563,1201,2023-09-06,Completed
39564,7390,2023-03-16,Completed
39565,1649,2023-05-26,Completed
39566,122,2023-01-27,Completed
39567,4371,2023-04-12,Cancelled
39568,9152,2023-10-20,Completed
39569,3816,2023-02-11,Completed
39570,4408,2023-02-05,Completed
39571,14754,2023-12-27,Completed
39572,1353,2023-06-11,Cancelled
39573,5223,2023-03-02,Completed
39574,688,2023-11-29,Processing
39575,10522,2023-05-27,Processing
39576,13557,2023-04-10,Completed
39577,13445,2023-03-18,Completed
39578,856,2023-01-01,Completed
39579,14104,2023-01-16,Completed
39580,4437,2023-08-04,Completed
39581,22,2023-03-24,Completed
39582,7318,2023-04-01,Completed
39583,2005,2023-08-28,Completed
39584,6713,2023-06-24,Completed
39585,6814,2023-05-09,Completed
39586,12145,2023-04-01,Completed
39587,12079,2023-05-22,Completed
39588,970,2023-11-27,Completed
39589,3779,2023-09-13,Cancelled
39590,7335,2023-03-28,Processing
39591,14301,2023-10-30,Cancelled
39592,8537,2023-07-07,Completed
39593,9922,2023-03-25,Completed
39594,5581,2023-04-27,Completed
39595,14171,2023-09-13,Cancelled
39596,8078,2023-01-26,Processing
39597,3332,2023-10-01,Processing
39598,4296,2023-06-13,Completed
39599,6149,2023-08-10,Completed
39600,6444,2023-07-15,Completed
39601,11800,2023-12-05,Processing
39602,3308,2023-03-03,Completed
39603,5867,2023-07-16,Completed
39604,540,2023-05-18,Completed
39605,5272,2023-11-01,Completed
39606,10486,2023-04-17,Completed
39607,7173,2023-07-02,Completed
39608,10253,2023-02-12,Completed
39609,13266,2023-03-16,Completed
39610,11831,2023-02-20,Completed
39611,1489,2023-05-30,Completed
39612,286,2023-10-26,Completed
39613,5734,2023-09-21,Completed
39614,6483,2023-01-03,Processing
39615,1238,2023-06-18,Completed
39616,113,2023-02-22,Completed
39617,4434,2023-05-26,Completed
39618,8282,2023-11-02,Processing
39619,6927,2023-01-11,Completed
39620,10999,2023-05-30,Completed
39621,9692,2023-12-27,Completed
39622,1054,2023-03-04,Completed
39623,1564,2023-04-25,Completed
39624,13700,2023-07-26,Completed
39625,13892,2023-05-16,Completed
39626,8549,2023-03-24,Completed
39627,3727,2023-03-14,Completed
39628,6690,2023-03-10,Processing
39629,4555,2023-11-24,Completed
39630,8663,2023-08-13,Completed
39631,2915,2023-04-23,Processing
39632,2987,2023-01-15,Completed
39633,14027,2023-12-27,Completed
39634,2621,2023-09-20,Completed
39635,11455,2023-08-01,Completed
39636,7170,2023-04-20,Completed
39637,9334,2023-11-17,Processing
39638,4404,2023-12-12,Completed
39639,4660,2023-05-06,Completed
39640,1039,2023-12-14,Completed
39641,6568,2023-01-09,Processing
39642,12060,2023-06-03,Completed
39643,11743,2023-01-05,Completed
39644,13408,2023-04-20,Completed
39645,12898,2023-10-01,Completed
39646,55,2023-02-22,Completed
39647,8114,2023-08-08,Completed
39648,9494,2023-07-16,Completed
39649,12701,2023-11-13,Completed
39650,7413,2023-04-01,Completed
39651,12104,2023-08-16,Completed
39652,7126,2023-06-11,Completed
39653,3468,2023-03-19,Completed
39654,1495,2023-06-24,Completed
39655,4134,2023-10-10,Completed
39656,3704,2023-01-09,Completed
39657,4866,2023-07-22,Completed
39658,183,2023-11-06,Completed
39659,1237,2023-05-13,Completed
39660,12414,2023-07-22,Completed
39661,12428,2023-01-03,Completed
39662,8813,2023-12-12,Completed
39663,9737,2023-09-22,Completed
39664,13775,2023-07-30,Processing
39665,4128,2023-07-28,Completed
39666,235,2023-02-27,Completed
39667,73,2023-11-30,Processing
39668,12760,2023-05-18,Completed
39669,5768,2023-05-21,Cancelled
39670,1790,2023-10-18,Processing
39671,8820,2023-07-08,Completed
39672,8860,2023-12-17,Completed
39673,4024,2023-02-07,Completed
39674,8786,2023-08-22,Completed
39675,10859,2023-06-14,Completed
39676,12005,2023-03-11,Completed
39677,10532,2023-01-08,Processing
39678,14965,2023-08-05,Completed
39679,14245,2023-03-10,Completed
39680,11552,2023-11-26,Completed
39681,2261,2023-10-06,Completed
39682,4263,2023-09-26,Completed
39683,7389,2023-04-11,Completed
39684,6546,2023-03-24,Completed
39685,6935,2023-03-31,Completed
39686,7457,2023-02-19,Completed
39687,14192,2023-06-28,Completed
39688,9161,2023-02-26,Completed
39689,10220,2023-02-10,Completed
39690,8371,2023-11-28,Completed
39691,6315,2023-08-24,Completed
39692,6118,2023-02-04,Processing
39693,2052,2023-08-12,Completed
39694,4432,2023-03-18,Completed
39695,8387,2023-10-16,Processing
39696,14280,2023-06-30,Completed
39697,11728,2023-01-04,Completed
39698,2941,2023-04-30,Completed
39699,11010,2023-09-15,Completed
39700,3629,2023-01-08,Completed
39701,7635,2023-03-21,Completed
39702,5464,2023-10-05,Completed
39703,9424,2023-07-21,Completed
39704,3699,2023-03-14,Completed
39705,1960,2023-09-03,Completed
39706,1527,2023-08-20,Completed
39707,10370,2023-07-28,Completed
39708,7840,2023-10-13,Completed
39709,11265,2023-03-16,Completed
39710,14321,2023-07-02,Cancelled
39711,6930,2023-09-28,Processing
39712,14823,2023-11-23,Completed
39713,3520,2023-03-02,Completed
39714,1696,2023-11-19,Completed
39715,5897,2023-05-31,Completed
39716,7991,2023-10-10,Processing
39717,6467,2023-04-04,Completed
39718,14072,2023-01-16,Completed
39719,12312,2023-05-22,Completed
39720,377,2023-03-27,Completed
39721,779,2023-09-23,Completed
39722,5276,2023-02-27,Completed
39723,3344,2023-10-12,Completed
39724,14429,2023-05-12,Completed
39725,5993,2023-07-25,Completed
39726,3596,2023-02-07,Cancelled
39727,14062,2023-03-09,Completed
39728,14457,2023-07-22,Completed
39729,2500,2023-01-12,Completed
39730,14938,2023-02-21,Completed
39731,13188,2023-12-17,Completed
39732,587,2023-11-27,Completed
39733,7490,2023-08-19,Completed
39734,9247,2023-11-27,Completed
39735,3000,2023-03-12,Processing
39736,6745,2023-11-18,Completed
39737,8802,2023-11-17,Completed
39738,10369,2023-03-30,Completed
39739,10693,2023-11-25,Completed
39740,8999,2023-02-15,Completed
39741,2484,2023-04-26,Completed
39742,13919,2023-12-22,Completed
39743,5796,2023-12-15,Completed
39744,14843,2023-09-23,Processing
39745,14275,2023-04-01,Cancelled
39746,7910,2023-01-19,Completed
39747,2700,2023-12-05,Cancelled
39748,7485,2023-04-27,Cancelled
39749,9544,2023-04-27,Cancelled
39750,109,2023-10-03,Completed
39751,8718,2023-04-27,Completed
39752,1499,2023-10-05,Completed
39753,6098,2023-07-03,Completed
39754,9142,2023-01-23,Completed
39755,14728,2023-08-06,Completed
39756,1668,2023-04-27,Cancelled
39757,3185,2023-07-10,Completed
39758,7454,2023-12-08,Completed
39759,4948,2023-05-17,Completed
39760,8798,2023-04-10,Cancelled
39761,10587,2023-06-27,Completed
39762,9817,2023-07-08,Processing
39763,4918,2023-08-16,Completed
39764,7429,2023-12-18,Completed
39765,6862,2023-12-18,Completed
39766,4403,2023-05-06,Completed
39767,13198,2023-08-14,Completed
39768,1058,2023-11-13,Cancelled
39769,6313,2023-01-26,Completed
39770,1369,2023-04-28,Completed
39771,8103,2023-08-18,Completed
39772,14868,2023-08-29,Completed
39773,5739,2023-01-03,Completed
39774,9864,2023-07-13,Cancelled
39775,4634,2023-06-13,Cancelled
39776,3739,2023-11-25,Completed
39777,9120,2023-08-04,Completed
39778,3626,2023-03-31,Completed
39779,5201,2023-10-29,Completed
39780,2737,2023-11-17,Processing
39781,8897,2023-04-15,Completed
39782,14527,2023-12-31,Completed
39783,8475,2023-04-15,Cancelled
39784,12022,2023-12-04,Completed
39785,3684,2023-08-02,Completed
39786,971,2023-07-24,Completed
39787,12265,2023-02-16,Completed
39788,489,2023-04-25,Completed
39789,11299,2023-12-15,Completed
39790,7462,2023-10-04,Completed
39791,11046,2023-07-23,Completed
39792,10282,2023-09-21,Processing
39793,8362,2023-11-26,Completed
39794,12209,2023-06-24,Completed
39795,7151,2023-07-31,Completed
39796,9785,2023-07-27,Completed
39797,13156,2023-12-31,Processing
39798,8758,2023-02-26,Completed
39799,9610,2023-08-28,Completed
39800,7356,2023-12-17,Completed
39801,11560,2023-08-31,Completed
39802,8577,2023-06-11,Completed
39803,14200,2023-06-27,Completed
39804,10838,2023-09-07,Completed
39805,3136,2023-10-31,Completed
39806,4177,2023-06-19,Processing
39807,6924,2023-04-12,Processing
39808,3257,2023-11-02,Completed
39809,14797,2023-05-02,Processing
39810,7513,2023-02-15,Completed
39811,13850,2023-12-10,Completed
39812,8430,2023-02-11,Completed
39813,7464,2023-04-02,Completed
39814,11633,2023-10-07,Completed
39815,6443,2023-11-29,Completed
39816,4833,2023-08-18,Completed
39817,13128,2023-05-18,Completed
39818,10125,2023-10-09,Completed
39819,11354,2023-08-13,Completed
39820,13752,2023-12-14,Completed
39821,2577,2023-12-13,Completed
39822,12376,2023-07-17,Completed
39823,2072,2023-07-08,Completed
39824,8524,2023-09-08,Processing
39825,3130,2023-02-20,Completed
39826,10704,2023-03-22,Completed
39827,11242,2023-09-13,Cancelled
39828,4285,2023-12-01,Completed
39829,3536,2023-06-23,Completed
39830,6366,2023-01-03,Completed
39831,353,2023-11-26,Processing
39832,3123,2023-12-15,Completed
39833,5208,2023-03-12,Completed
39834,14558,2023-11-02,Completed
39835,14824,2023-02-05,Completed
39836,2032,2023-06-29,Completed
39837,9052,2023-02-13,Completed
39838,2927,2023-03-27,Processing
39839,12455,2023-09-27,Completed
39840,5826,2023-07-13,Completed
39841,4045,2023-06-26,Processing
39842,12389,2023-03-24,Completed
39843,7882,2023-06-04,Completed
39844,7592,2023-01-02,Processing
39845,4621,2023-03-18,Completed
39846,1171,2023-02-16,Completed
39847,12776,2023-07-07,Completed
39848,5641,2023-05-18,Processing
39849,10321,2023-07-08,Cancelled
39850,10820,2023-10-23,Completed
39851,4918,2023-01-05,Completed
39852,5246,2023-09-27,Completed
39853,11826,2023-08-11,Completed
39854,9798,2023-03-30,Completed
39855,7307,2023-07-17,Completed
39856,14263,2023-11-28,Completed
39857,11126,2023-04-21,Completed
39858,5802,2023-08-30,Completed
39859,6746,2023-05-31,Completed
39860,8264,2023-03-20,Completed
39861,2293,2023-08-29,Completed
39862,4675,2023-03-18,Completed
39863,14978,2023-05-22,Processing
39864,9426,2023-05-17,Completed
39865,194,2023-12-14,Completed
39866,12826,2023-10-16,Completed
39867,12620,2023-10-16,Completed
39868,11775,2023-10-22,Completed
39869,12581,2023-10-16,Completed
39870,8922,2023-01-04,Completed
39871,8228,2023-12-04,Completed
39872,13840,2023-10-09,Completed
39873,5198,2023-01-25,Processing
39874,7189,2023-08-15,Completed
39875,13959,2023-09-03,Completed
39876,8437,2023-12-25,Completed
39877,3467,2023-07-29,Completed
39878,11960,2023-08-21,Completed
39879,14390,2023-03-07,Completed
39880,5213,2023-12-01,Completed
39881,8121,2023-07-19,Completed
39882,5946,2023-04-04,Completed
